motor,seed,controller,avg_power_saving_pct,avg_eta_gain_pct,err_failures,start_stop_power_saving_pct,worst_current_peak_ratio,worst_current_mean_ratio,avg_controller_speed_err,checkpoint,supervisor_source
ao2,202,PI,0.0,0.0,0.0,0.0,1.0,1.0,25.318415657624602,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,baseline
ao2,202,FOC,0.0,0.0,0.0,0.0,1.0,1.0,25.318415657624602,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,n/a
ao2,202,MIC,0.5433721663669372,2.857087260662822,0.0,0.0,1.0594153383413407,1.0,24.88124464455174,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,config
ao2,303,PI,0.0,0.0,0.0,0.0,1.0,1.0,30.70183615551889,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,baseline
ao2,303,FOC,0.0,0.0,0.0,0.0,1.0,1.0,30.70183615551889,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,n/a
ao2,303,MIC,0.43252365192895104,2.4917753303665857,0.0,0.0,1.0,1.0,30.837144810138664,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,config
ao2,404,PI,0.0,0.0,0.0,0.0,1.0,1.0,30.641563194856047,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,baseline
ao2,404,FOC,0.0,0.0,0.0,0.0,1.0,1.0,30.641563194856047,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,n/a
ao2,404,MIC,0.6078278405416304,2.142926226627634,0.0,0.0,1.0,1.0,30.704735340786026,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,config
ao2,505,PI,0.0,0.0,0.0,0.0,1.0,1.0,29.95242588864267,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,baseline
ao2,505,FOC,0.0,0.0,0.0,0.0,1.0,1.0,29.95242588864267,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,n/a
ao2,505,MIC,0.43890846163919806,6.431177599522908,0.0,0.0,1.0375841270011963,1.0,29.798846961321907,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,config
